scientific_name,taxon_id,iconic_taxon_name,kingdom,class,order,family,genus,species,common_name,taxon_rank
Senecio brasiliensis,786063,Plantae,Plantae,Magnoliopsida,Asterales,Asteraceae,Senecio,Senecio brasiliensis,,species
Senecio ceratophylloides,965421,Plantae,Plantae,Magnoliopsida,Asterales,Asteraceae,Senecio,Senecio ceratophylloides,,species
Senecio crassiflorus,380978,Plantae,Plantae,Magnoliopsida,Asterales,Asteraceae,Senecio,Senecio crassiflorus,,species
Senecio grisebachii,546065,Plantae,Plantae,Magnoliopsida,Asterales,Asteraceae,Senecio,Senecio grisebachii,,species
Senecio heterotrichius,790302,Plantae,Plantae,Magnoliopsida,Asterales,Asteraceae,Senecio,Senecio heterotrichius,,species
Senecio madagascariensis,168820,Plantae,Plantae,Magnoliopsida,Asterales,Asteraceae,Senecio,Senecio madagascariensis,Manzanilla sudafricana de Llano,species
Senecio ostenii,1094835,Plantae,Plantae,Magnoliopsida,Asterales,Asteraceae,Senecio,Senecio ostenii,,species
Senecio pinnatus,1047012,Plantae,Plantae,Magnoliopsida,Asterales,Asteraceae,Senecio,Senecio pinnatus,,species
Senecio platensis,311309,Plantae,Plantae,Magnoliopsida,Asterales,Asteraceae,Senecio,Senecio platensis,,species
Senecio pterophorus,487096,Plantae,Plantae,Magnoliopsida,Asterales,Asteraceae,Senecio,Senecio pterophorus,Primavera,species
Senecio pulcher,890622,Plantae,Plantae,Magnoliopsida,Asterales,Asteraceae,Senecio,Senecio pulcher,,species
Senecio selloi,790303,Plantae,Plantae,Magnoliopsida,Asterales,Asteraceae,Senecio,Senecio selloi,,species
Senecio tamoides,363597,Plantae,Plantae,Magnoliopsida,Asterales,Asteraceae,Senecio,Senecio tamoides,,species
Senecio tweediei,1067753,Plantae,Plantae,Magnoliopsida,Asterales,Asteraceae,Senecio,Senecio tweediei,,species
Senecio viravira,349274,Plantae,Plantae,Magnoliopsida,Asterales,Asteraceae,Senecio,Senecio viravira,,species
Senecio vulgaris,53211,Plantae,Plantae,Magnoliopsida,Asterales,Asteraceae,Senecio,Senecio vulgaris,hierba cana,species
Silybum marianum,52586,Plantae,Plantae,Magnoliopsida,Asterales,Asteraceae,Silybum,Silybum marianum,cardo mariano,species
Smallanthus connatus,880906,Plantae,Plantae,Magnoliopsida,Asterales,Asteraceae,Smallanthus,Smallanthus connatus,,species
Solidago chilensis,424162,Plantae,Plantae,Magnoliopsida,Asterales,Asteraceae,Solidago,Solidago chilensis,Vara dorada,species
Soliva sessilis,60150,Plantae,Plantae,Magnoliopsida,Asterales,Asteraceae,Soliva,Soliva sessilis,,species
Sommerfeltia cabrerae,634374,Plantae,Plantae,Magnoliopsida,Asterales,Asteraceae,Sommerfeltia,Sommerfeltia cabrerae,,species
Sommerfeltia spinulosa,634375,Plantae,Plantae,Magnoliopsida,Asterales,Asteraceae,Sommerfeltia,Sommerfeltia spinulosa,,species
Sonchus asper,53269,Plantae,Plantae,Magnoliopsida,Asterales,Asteraceae,Sonchus,Sonchus asper,Cerraja,species
Sonchus oleraceus,53294,Plantae,Plantae,Magnoliopsida,Asterales,Asteraceae,Sonchus,Sonchus oleraceus,Achicoria europea,species
Stenachaenium campestre,634059,Plantae,Plantae,Magnoliopsida,Asterales,Asteraceae,Stenachaenium,Stenachaenium campestre,,species
Stenachaenium megapotamicum,634061,Plantae,Plantae,Magnoliopsida,Asterales,Asteraceae,Stenachaenium,Stenachaenium megapotamicum,,species
Stenachaenium riedelii,634060,Plantae,Plantae,Magnoliopsida,Asterales,Asteraceae,Stenachaenium,Stenachaenium riedelii,,species
Stenocephalum megapotamicum,938942,Plantae,Plantae,Magnoliopsida,Asterales,Asteraceae,Stenocephalum,Stenocephalum megapotamicum,,species
Stevia aristata,1229773,Plantae,Plantae,Magnoliopsida,Asterales,Asteraceae,Stevia,Stevia aristata,,species
Stevia multiaristata,1234148,Plantae,Plantae,Magnoliopsida,Asterales,Asteraceae,Stevia,Stevia multiaristata,,species
Stevia satureiifolia,794310,Plantae,Plantae,Magnoliopsida,Asterales,Asteraceae,Stevia,Stevia satureiifolia,,species
Symphyotrichum subulatum squamatum,81413,Plantae,Plantae,Magnoliopsida,Asterales,Asteraceae,Symphyotrichum,Symphyotrichum subulatum,pirulero,subspecies
Tagetes minuta,79313,Plantae,Plantae,Magnoliopsida,Asterales,Asteraceae,Tagetes,Tagetes minuta,huacatay,species
Taraxacum erythrospermum,79317,Plantae,Plantae,Magnoliopsida,Asterales,Asteraceae,Taraxacum,Taraxacum erythrospermum,,species
Taraxacum officinale,47602,Plantae,Plantae,Magnoliopsida,Asterales,Asteraceae,Taraxacum,Taraxacum officinale,Diente de león,species
Tessaria absinthioides,71230,Plantae,Plantae,Magnoliopsida,Asterales,Asteraceae,Tessaria,Tessaria absinthioides,Pájaro bobo,species
Thelesperma megapotamicum,79345,Plantae,Plantae,Magnoliopsida,Asterales,Asteraceae,Thelesperma,Thelesperma megapotamicum,Té pampa,species
Tragopogon porrifolius,54141,Plantae,Plantae,Magnoliopsida,Asterales,Asteraceae,Tragopogon,Tragopogon porrifolius,Salsifí,species
Trichocline cisplatina,1031925,Plantae,Plantae,Magnoliopsida,Asterales,Asteraceae,Trichocline,Trichocline cisplatina,,species
Trichocline humilis,991915,Plantae,Plantae,Magnoliopsida,Asterales,Asteraceae,Trichocline,Trichocline humilis,,species
Trichocline incana,991912,Plantae,Plantae,Magnoliopsida,Asterales,Asteraceae,Trichocline,Trichocline incana,,species
Trichocline minuana,1305245,Plantae,Plantae,Magnoliopsida,Asterales,Asteraceae,Trichocline,Trichocline minuana,,species
Trixis nobilis,922300,Plantae,Plantae,Magnoliopsida,Asterales,Asteraceae,Trixis,Trixis nobilis,,species
Trixis pallida,922301,Plantae,Plantae,Magnoliopsida,Asterales,Asteraceae,Trixis,Trixis pallida,,species
Trixis praestans,481153,Plantae,Plantae,Magnoliopsida,Asterales,Asteraceae,Trixis,Trixis praestans,Tabaco de monte,species
Urolepis hecatantha,880795,Plantae,Plantae,Magnoliopsida,Asterales,Asteraceae,Urolepis,Urolepis hecatantha,Falsa chilca,species
Urospermum picroides,59361,Plantae,Plantae,Magnoliopsida,Asterales,Asteraceae,Urospermum,Urospermum picroides,,species
Verbesina subcordata,1008118,Plantae,Plantae,Magnoliopsida,Asterales,Asteraceae,Verbesina,Verbesina subcordata,,species
Vernonanthura montevidensis,790304,Plantae,Plantae,Magnoliopsida,Asterales,Asteraceae,Vernonanthura,Vernonanthura montevidensis,,species
Vernonanthura nudiflora,885872,Plantae,Plantae,Magnoliopsida,Asterales,Asteraceae,Vernonanthura,Vernonanthura nudiflora,,species
Vernonia echioides,947324,Plantae,Plantae,Magnoliopsida,Asterales,Asteraceae,Vernonia,Vernonia echioides,,species
Vernonia incana,983631,Plantae,Plantae,Magnoliopsida,Asterales,Asteraceae,Vernonia,Vernonia incana,,species
Xanthium cavanillesii,543132,Plantae,Plantae,Magnoliopsida,Asterales,Asteraceae,Xanthium,Xanthium cavanillesii,Abrojo grande,species
Xanthium spinosum,58045,Plantae,Plantae,Magnoliopsida,Asterales,Asteraceae,Xanthium,Xanthium spinosum,arrancamoños,species
Xanthium strumarium,57920,Plantae,Plantae,Magnoliopsida,Asterales,Asteraceae,Xanthium,Xanthium strumarium,Abrojo,species
Youngia japonica,127066,Plantae,Plantae,Magnoliopsida,Asterales,Asteraceae,Youngia,Youngia japonica,Arpa de halcón oriental,species
Zinnia elegans,181901,Plantae,Plantae,Magnoliopsida,Asterales,Asteraceae,Zinnia,Zinnia elegans,Mal de ojo,species
Acicarpha procumbens,792778,Plantae,Plantae,Magnoliopsida,Asterales,Calyceraceae,Acicarpha,Acicarpha procumbens,,species
Acicarpha tribuloides,157966,Plantae,Plantae,Magnoliopsida,Asterales,Calyceraceae,Acicarpha,Acicarpha tribuloides,cardo torito,species
Calycera crassifolia,480702,Plantae,Plantae,Magnoliopsida,Asterales,Calyceraceae,Calycera,Calycera crassifolia,,species
Lobelia hederacea,790306,Plantae,Plantae,Magnoliopsida,Asterales,Campanulaceae,Lobelia,Lobelia hederacea,,species
Siphocampylus verticillatus,915846,Plantae,Plantae,Magnoliopsida,Asterales,Campanulaceae,Siphocampylus,Siphocampylus verticillatus,,species
Triodanis biflora,79440,Plantae,Plantae,Magnoliopsida,Asterales,Campanulaceae,Triodanis,Triodanis biflora,,species
Wahlenbergia linarioides,170284,Plantae,Plantae,Magnoliopsida,Asterales,Campanulaceae,Wahlenbergia,Wahlenbergia linarioides,,species
Wahlenbergia marginata,170285,Plantae,Plantae,Magnoliopsida,Asterales,Campanulaceae,Wahlenbergia,Wahlenbergia marginata,,species
Nymphoides humboldtiana,807297,Plantae,Plantae,Magnoliopsida,Asterales,Menyanthaceae,Nymphoides,Nymphoides humboldtiana,Estrella de agua,species
Antiphytum cruciatum,1151242,Plantae,Plantae,Magnoliopsida,Boraginales,Boraginaceae,Antiphytum,Antiphytum cruciatum,,species
Borago officinalis,52287,Plantae,Plantae,Magnoliopsida,Boraginales,Boraginaceae,Borago,Borago officinalis,borraja,species
Cordia americana,769364,Plantae,Plantae,Magnoliopsida,Boraginales,Boraginaceae,Cordia,Cordia americana,Guayaibí,species
Echium plantagineum,76764,Plantae,Plantae,Magnoliopsida,Boraginales,Boraginaceae,Echium,Echium plantagineum,viborera,species
Euploca procumbens,324502,Plantae,Plantae,Magnoliopsida,Boraginales,Boraginaceae,Euploca,Euploca procumbens,Cola de alacrán,species
Heliotropium amplexicaule,77363,Plantae,Plantae,Magnoliopsida,Boraginales,Boraginaceae,Heliotropium,Heliotropium amplexicaule,Pucará,species
Heliotropium curassavicum,58058,Plantae,Plantae,Magnoliopsida,Boraginales,Boraginaceae,Heliotropium,Heliotropium curassavicum,Hierba de fuego,species
Heliotropium curassavicum argentinum,771491,Plantae,Plantae,Magnoliopsida,Boraginales,Boraginaceae,Heliotropium,Heliotropium curassavicum,,subspecies
Heliotropium nicotianifolium,770119,Plantae,Plantae,Magnoliopsida,Boraginales,Boraginaceae,Heliotropium,Heliotropium nicotianifolium,,species
Heliotropium phylicoides,770140,Plantae,Plantae,Magnoliopsida,Boraginales,Boraginaceae,Heliotropium,Heliotropium phylicoides,,species
Phacelia artemisioides,480303,Plantae,Plantae,Magnoliopsida,Boraginales,Boraginaceae,Phacelia,Phacelia artemisioides,,species
Varronia curassavica,283226,Plantae,Plantae,Magnoliopsida,Boraginales,Boraginaceae,Varronia,Varronia curassavica,bolita prieta,species
Brassica napus,75869,Plantae,Plantae,Magnoliopsida,Brassicales,Brassicaceae,Brassica,Brassica napus,canola,species
Brassica rapa,53271,Plantae,Plantae,Magnoliopsida,Brassicales,Brassicaceae,Brassica,Brassica rapa,Mostaza,species
Cakile maritima,60982,Plantae,Plantae,Magnoliopsida,Brassicales,Brassicaceae,Cakile,Cakile maritima,Rábano de mar,species
Capsella bursa-pastoris,56121,Plantae,Plantae,Magnoliopsida,Brassicales,Brassicaceae,Capsella,Capsella bursa-pastoris,bolsa de pastor,species
Cardamine chenopodiifolia,1126777,Plantae,Plantae,Magnoliopsida,Brassicales,Brassicaceae,Cardamine,Cardamine chenopodiifolia,,species
Cardamine hirsuta,55829,Plantae,Plantae,Magnoliopsida,Brassicales,Brassicaceae,Cardamine,Cardamine hirsuta,Berro amargo,species
Descurainia erodiifolia,1063254,Plantae,Plantae,Magnoliopsida,Brassicales,Brassicaceae,Descurainia,Descurainia erodiifolia,,species
Eruca vesicaria,77058,Plantae,Plantae,Magnoliopsida,Brassicales,Brassicaceae,Eruca,Eruca vesicaria,Arúgula del Mediterráneo,species
Hirschfeldia incana,53097,Plantae,Plantae,Magnoliopsida,Brassicales,Brassicaceae,Hirschfeldia,Hirschfeldia incana,Rabaniza amarilla,species
Lepidium auriculatum,1130122,Plantae,Plantae,Magnoliopsida,Brassicales,Brassicaceae,Lepidium,Lepidium auriculatum,,species
Lepidium bonariense,164514,Plantae,Plantae,Magnoliopsida,Brassicales,Brassicaceae,Lepidium,Lepidium bonariense,,species
Lobularia maritima,56992,Plantae,Plantae,Magnoliopsida,Brassicales,Brassicaceae,Lobularia,Lobularia maritima,bola de hilo,species
Nasturtium officinale,78174,Plantae,Plantae,Magnoliopsida,Brassicales,Brassicaceae,Nasturtium,Nasturtium officinale,Berro blanco euroasiático,species
Physaria mendocina,993208,Plantae,Plantae,Magnoliopsida,Brassicales,Brassicaceae,Physaria,Physaria mendocina,,species
Raphanus raphanistrum,55411,Plantae,Plantae,Magnoliopsida,Brassicales,Brassicaceae,Raphanus,Raphanus raphanistrum,rabanillo,species
Raphanus sativus,55410,Plantae,Plantae,Magnoliopsida,Brassicales,Brassicaceae,Raphanus,Raphanus sativus,Rábano,species
Rapistrum rugosum,78835,Plantae,Plantae,Magnoliopsida,Brassicales,Brassicaceae,Rapistrum,Rapistrum rugosum,rapistro rugoso,species
Sisymbrium irio,58085,Plantae,Plantae,Magnoliopsida,Brassicales,Brassicaceae,Sisymbrium,Sisymbrium irio,Mostacilla,species
Sisymbrium loeselii,79125,Plantae,Plantae,Magnoliopsida,Brassicales,Brassicaceae,Sisymbrium,Sisymbrium loeselii,,species
Vasconcellea quercifolia,869329,Plantae,Plantae,Magnoliopsida,Brassicales,Caricaceae,Vasconcellea,Vasconcellea quercifolia,Higuera del Monte,species
Cleome trachycarpa,1163827,Plantae,Plantae,Magnoliopsida,Brassicales,Cleomaceae,Cleome,Cleome trachycarpa,,species
Moringa oleifera,165529,Plantae,Plantae,Magnoliopsida,Brassicales,Moringaceae,Moringa,Moringa oleifera,Moringa de la India,species
Tropaeolum majus,54329,Plantae,Plantae,Magnoliopsida,Brassicales,Tropaeolaceae,Tropaeolum,Tropaeolum majus,mastuerzo,species
Tropaeolum pentaphyllum,336163,Plantae,Plantae,Magnoliopsida,Brassicales,Tropaeolaceae,Tropaeolum,Tropaeolum pentaphyllum,flor de pitito,species
Tropaeolum pentaphyllum pentaphyllum,1351397,Plantae,Plantae,Magnoliopsida,Brassicales,Tropaeolaceae,Tropaeolum,Tropaeolum pentaphyllum,,subspecies
Carpobrotus chilensis,56026,Plantae,Plantae,Magnoliopsida,Caryophyllales,Aizoaceae,Carpobrotus,Carpobrotus chilensis,planta de hielo,species
Carpobrotus edulis,49322,Plantae,Plantae,Magnoliopsida,Caryophyllales,Aizoaceae,Carpobrotus,Carpobrotus edulis,planta de hielo,species
Drosanthemum floribundum,60107,Plantae,Plantae,Magnoliopsida,Caryophyllales,Aizoaceae,Drosanthemum,Drosanthemum floribundum,Planta de hielo rosa,species
Lampranthus falciformis,129404,Plantae,Plantae,Magnoliopsida,Caryophyllales,Aizoaceae,Lampranthus,Lampranthus falciformis,,species
Lampranthus multiradiatus,469671,Plantae,Plantae,Magnoliopsida,Caryophyllales,Aizoaceae,Lampranthus,Lampranthus multiradiatus,Bella las once,species
Mesembryanthemum cordifolium,589815,Plantae,Plantae,Magnoliopsida,Caryophyllales,Aizoaceae,Mesembryanthemum,Mesembryanthemum cordifolium,Rocío africano,species
Mesembryanthemum nodiflorum,71191,Plantae,Plantae,Magnoliopsida,Caryophyllales,Aizoaceae,Mesembryanthemum,Mesembryanthemum nodiflorum,Flor de hielo delgada mediterránea,species
Sesuvium portulacastrum,130743,Plantae,Plantae,Magnoliopsida,Caryophyllales,Aizoaceae,Sesuvium,Sesuvium portulacastrum,verdolaga de playa,species
Tetragonia tetragonoides,418653,Plantae,Plantae,Magnoliopsida,Caryophyllales,Aizoaceae,Tetragonia,Tetragonia tetragonoides,Falsa espinaca,species
Alternanthera paronychioides,279366,Plantae,Plantae,Magnoliopsida,Caryophyllales,Amaranthaceae,Alternanthera,Alternanthera paronychioides,Abrojo,species
Alternanthera philoxeroides,75386,Plantae,Plantae,Magnoliopsida,Caryophyllales,Amaranthaceae,Alternanthera,Alternanthera philoxeroides,Lagunilla sudamericana,species
Amaranthus hybridus,75395,Plantae,Plantae,Magnoliopsida,Caryophyllales,Amaranthaceae,Amaranthus,Amaranthus hybridus,Quintonil verde,species
Amaranthus retroflexus,58776,Plantae,Plantae,Magnoliopsida,Caryophyllales,Amaranthaceae,Amaranthus,Amaranthus retroflexus,Quelite de agua,species
Amaranthus viridis,75401,Plantae,Plantae,Magnoliopsida,Caryophyllales,Amaranthaceae,Amaranthus,Amaranthus viridis,,species
Atriplex leucophylla,60994,Plantae,Plantae,Magnoliopsida,Caryophyllales,Amaranthaceae,Atriplex,Atriplex leucophylla,Chamizo,species
Atriplex montevidensis,1281994,Plantae,Plantae,Magnoliopsida,Caryophyllales,Amaranthaceae,Atriplex,Atriplex montevidensis,,species
Atriplex prostrata,60176,Plantae,Plantae,Magnoliopsida,Caryophyllales,Amaranthaceae,Atriplex,Atriplex prostrata,armuelle,species
Blutaparon portulacoides,547502,Plantae,Plantae,Magnoliopsida,Caryophyllales,Amaranthaceae,Blutaparon,Blutaparon portulacoides,,species
Chenopodium album,58127,Plantae,Plantae,Magnoliopsida,Caryophyllales,Amaranthaceae,Chenopodium,Chenopodium album,cenizo,species
Dysphania ambrosioides,76746,Plantae,Plantae,Magnoliopsida,Caryophyllales,Amaranthaceae,Dysphania,Dysphania ambrosioides,Epazote,species
Dysphania retusa,1021440,Plantae,Plantae,Magnoliopsida,Caryophyllales,Amaranthaceae,Dysphania,Dysphania retusa,,species
Gomphrena celosioides,569876,Plantae,Plantae,Magnoliopsida,Caryophyllales,Amaranthaceae,Gomphrena,Gomphrena celosioides,,species
Gomphrena elegans,717369,Plantae,Plantae,Magnoliopsida,Caryophyllales,Amaranthaceae,Gomphrena,Gomphrena elegans,,species
Gomphrena graminea,1351711,Plantae,Plantae,Magnoliopsida,Caryophyllales,Amaranthaceae,Gomphrena,Gomphrena graminea,,species
Gomphrena perennis,1077201,Plantae,Plantae,Magnoliopsida,Caryophyllales,Amaranthaceae,Gomphrena,Gomphrena perennis,,species
Gomphrena pulchella,543870,Plantae,Plantae,Magnoliopsida,Caryophyllales,Amaranthaceae,Gomphrena,Gomphrena pulchella,Siempreviva del campo,species
Iresine diffusa,130870,Plantae,Plantae,Magnoliopsida,Caryophyllales,Amaranthaceae,Iresine,Iresine diffusa,Pluma,species
Pfaffia gnaphalioides,1023123,Plantae,Plantae,Magnoliopsida,Caryophyllales,Amaranthaceae,Pfaffia,Pfaffia gnaphalioides,,species
Pfaffia tuberosa,848001,Plantae,Plantae,Magnoliopsida,Caryophyllales,Amaranthaceae,Pfaffia,Pfaffia tuberosa,,species
Salicornia ambigua,793678,Plantae,Plantae,Magnoliopsida,Caryophyllales,Amaranthaceae,Salicornia,Salicornia ambigua,,species
Spinacia oleracea,84092,Plantae,Plantae,Magnoliopsida,Caryophyllales,Amaranthaceae,Spinacia,Spinacia oleracea,espinaca,species
Anredera cordifolia,75457,Plantae,Plantae,Magnoliopsida,Caryophyllales,Basellaceae,Anredera,Anredera cordifolia,Enredadera  del mosquito,species
Cereus hildmannianus,327664,Plantae,Plantae,Magnoliopsida,Caryophyllales,Cactaceae,Cereus,Cereus hildmannianus,Reina de la noche sudamericana,species
Cereus hildmannianus uruguayanus,993317,Plantae,Plantae,Magnoliopsida,Caryophyllales,Cactaceae,Cereus,Cereus hildmannianus,,subspecies
Echinopsis oxygona,438589,Plantae,Plantae,Magnoliopsida,Caryophyllales,Cactaceae,Echinopsis,Echinopsis oxygona,Cacto erizo sudamericano,species
Echinopsis rhodotricha,438596,Plantae,Plantae,Magnoliopsida,Caryophyllales,Cactaceae,Echinopsis,Echinopsis rhodotricha,,species
Epiphyllum oxypetalum,85410,Plantae,Plantae,Magnoliopsida,Caryophyllales,Cactaceae,Epiphyllum,Epiphyllum oxypetalum,dama de noche,species
Frailea gracillima,438875,Plantae,Plantae,Magnoliopsida,Caryophyllales,Cactaceae,Frailea,Frailea gracillima,,species
Frailea pumila,438878,Plantae,Plantae,Magnoliopsida,Caryophyllales,Cactaceae,Frailea,Frailea pumila,,species
Frailea pygmaea,438879,Plantae,Plantae,Magnoliopsida,Caryophyllales,Cactaceae,Frailea,Frailea pygmaea,,species
Frailea schilinzkyana,438880,Plantae,Plantae,Magnoliopsida,Caryophyllales,Cactaceae,Frailea,Frailea schilinzkyana,,species
Gymnocalycium denudatum,410748,Plantae,Plantae,Magnoliopsida,Caryophyllales,Cactaceae,Gymnocalycium,Gymnocalycium denudatum,,species
Gymnocalycium hyptiacanthum,438955,Plantae,Plantae,Magnoliopsida,Caryophyllales,Cactaceae,Gymnocalycium,Gymnocalycium hyptiacanthum,,species
Gymnocalycium schroederianum,438978,Plantae,Plantae,Magnoliopsida,Caryophyllales,Cactaceae,Gymnocalycium,Gymnocalycium schroederianum,,species
Gymnocalycium uruguayense,438985,Plantae,Plantae,Magnoliopsida,Caryophyllales,Cactaceae,Gymnocalycium,Gymnocalycium uruguayense,,species
Harrisia bonplandii,157462,Plantae,Plantae,Magnoliopsida,Caryophyllales,Cactaceae,Harrisia,Harrisia bonplandii,,species
Harrisia regelii,439004,Plantae,Plantae,Magnoliopsida,Caryophyllales,Cactaceae,Harrisia,Harrisia regelii,,species
Harrisia tortuosa,439006,Plantae,Plantae,Magnoliopsida,Caryophyllales,Cactaceae,Harrisia,Harrisia tortuosa,,species
Lepismium lumbricoides,439590,Plantae,Plantae,Magnoliopsida,Caryophyllales,Cactaceae,Lepismium,Lepismium lumbricoides,,species
Opuntia arechavaletae,441409,Plantae,Plantae,Magnoliopsida,Caryophyllales,Cactaceae,Opuntia,Opuntia arechavaletae,,species
Opuntia aurantiaca,410574,Plantae,Plantae,Magnoliopsida,Caryophyllales,Cactaceae,Opuntia,Opuntia aurantiaca,,species
Opuntia bonaerensis,1008575,Plantae,Plantae,Magnoliopsida,Caryophyllales,Cactaceae,Opuntia,Opuntia bonaerensis,,species
